Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index,implied Volatility
AMZN240315P00160000,2023-12-08 9:41AM EST,160.0,16.55,16.05,16.2,0.4,+2.48%,14.0,461,24.35%,Put,2024-03-15,1441,0.29575909007025863
AMZN240315P00165000,2023-12-06 2:35PM EST,165.0,20.55,19.75,19.95,0.0,-,11.0,843,22.91%,Put,2024-03-15,1442,0.3066102291224907
AMZN240315P00170000,2023-12-04 1:21PM EST,170.0,25.65,23.9,24.2,0.0,-,15.0,13,21.92%,Put,2024-03-15,1443,0.35524572954753586
AMZN240315P00175000,2023-11-30 9:40AM EST,175.0,29.12,28.4,28.7,0.0,-,10.0,2,20.26%,Put,2024-03-15,1444,0.32646848975307524
AMZN240315P00180000,2023-12-08 10:48AM EST,180.0,33.55,32.9,33.5,0.7,+2.13%,2173.0,950,19.39%,Put,2024-03-15,1445,0.33230201041103014
AMZN240315P00185000,2023-08-08 10:13AM EST,185.0,46.45,47.85,49.1,0.0,-,21.0,0,72.41%,Put,2024-03-15,1446,0.7041118566772165
AMZN240315P00200000,2023-11-30 3:36PM EST,200.0,55.05,53.0,53.5,0.0,-,6.0,1,27.39%,Put,2024-03-15,1449,0.5476770109928819
AMZN240419C00075000,2023-12-04 1:28PM EST,75.0,71.13,72.25,73.5,0.0,-,4.0,66,72.61%,Call,2024-04-19,1452,1.881412294792385e-11
AMZN240419C00090000,2023-12-01 10:38AM EST,90.0,58.6,57.75,59.35,0.0,-,5.0,569,61.89%,Call,2024-04-19,1455,0.5686869567511025
AMZN240419C00100000,2023-12-07 2:49PM EST,100.0,49.3,48.95,49.9,0.0,-,4.0,1372,57.06%,Call,2024-04-19,1457,0.5127744607339972
AMZN240419C00110000,2023-12-06 2:30PM EST,110.0,39.3,39.85,40.15,0.0,-,9.0,1618,50.12%,Call,2024-04-19,1459,0.40123995235148524
AMZN240419C00120000,2023-12-07 2:24PM EST,120.0,31.02,31.1,31.25,-0.62,-1.96%,70.0,2018,44.12%,Call,2024-04-19,1461,0.392054499995572
AMZN240419C00125000,2023-12-08 10:41AM EST,125.0,26.54,26.9,27.05,-0.86,-3.14%,25.0,2731,41.60%,Call,2024-04-19,1462,0.35992290735978427
AMZN240419C00130000,2023-12-08 10:31AM EST,130.0,23.09,23.05,23.25,-0.21,-0.90%,15.0,3543,40.00%,Call,2024-04-19,1463,0.3635548982142898
AMZN240419C00135000,2023-12-07 3:48PM EST,135.0,19.42,19.4,19.55,0.0,-,56.0,4402,38.06%,Call,2024-04-19,1464,0.34901725211502427
AMZN240419C00140000,2023-12-08 10:43AM EST,140.0,15.8,15.95,16.1,-0.35,-2.17%,12.0,6650,36.20%,Call,2024-04-19,1465,0.32853955667439544
AMZN240419C00145000,2023-12-08 10:48AM EST,145.0,12.95,13.05,13.15,-0.15,-1.15%,20.0,6404,35.03%,Call,2024-04-19,1466,0.32310451919142946
AMZN240419C00150000,2023-12-08 10:31AM EST,150.0,10.37,10.35,10.45,-0.08,-0.77%,61.0,6634,33.72%,Call,2024-04-19,1467,0.3159180043287551
AMZN240419C00155000,2023-12-08 10:14AM EST,155.0,8.25,8.05,8.15,0.06,+0.73%,123.0,3131,32.63%,Call,2024-04-19,1468,0.31235015838334945
AMZN240419C00160000,2023-12-08 10:31AM EST,160.0,6.2,6.2,6.25,-0.1,-1.59%,40.0,4724,31.77%,Call,2024-04-19,1469,0.30118210089741293
AMZN240419C00165000,2023-12-08 10:49AM EST,165.0,4.65,4.7,4.75,-0.1,-2.11%,35.0,5479,31.20%,Call,2024-04-19,1470,0.29523882854158207
AMZN240419C00170000,2023-12-08 10:54AM EST,170.0,3.49,3.45,3.55,-0.01,-0.29%,92.0,3204,30.70%,Call,2024-04-19,1471,0.292679251282077
AMZN240419C00175000,2023-12-07 3:55PM EST,175.0,2.61,2.54,2.58,0.02,+0.77%,23.0,1525,30.15%,Call,2024-04-19,1472,0.2916530581916753
AMZN240419C00180000,2023-12-08 10:51AM EST,180.0,1.86,1.82,1.86,-0.01,-0.53%,10.0,2391,29.76%,Call,2024-04-19,1473,0.28748228531605596
AMZN240419C00195000,2023-12-07 3:56PM EST,195.0,0.71,0.67,0.7,0.0,-,50.0,429,29.43%,Call,2024-04-19,1476,0.28714177836200894
AMZN240419C00200000,2023-12-08 10:31AM EST,200.0,0.48,0.49,0.51,-0.05,-9.43%,5.0,563,29.49%,Call,2024-04-19,1477,0.2842250730109217
AMZN240419C00210000,2023-12-07 1:30PM EST,210.0,0.29,0.26,0.28,0.0,-,7.0,374,29.88%,Call,2024-04-19,1479,0.29371011565802246
AMZN240419C00220000,2023-12-08 9:30AM EST,220.0,0.16,0.15,0.17,-0.01,-5.88%,4.0,333,30.66%,Call,2024-04-19,1480,0.2980026247834972
AMZN240419P00065000,2023-12-06 11:33AM EST,65.0,0.05,0.04,0.05,0.0,-,17.0,315,51.76%,Put,2024-04-19,1481,0.533852463245275
AMZN240419P00070000,2023-12-06 12:44PM EST,70.0,0.07,0.06,0.08,0.0,-,5.0,405,50.59%,Put,2024-04-19,1482,0.5081085497997002
AMZN240419P00075000,2023-12-06 12:46PM EST,75.0,0.11,0.1,0.11,0.0,-,6.0,696,48.05%,Put,2024-04-19,1483,0.49155461202023953
AMZN240419P00110000,2023-12-07 3:53PM EST,110.0,1.08,1.08,1.1,0.0,-,13.0,2916,35.12%,Put,2024-04-19,1490,0.3638591283239656
AMZN240419P00115000,2023-12-08 10:24AM EST,115.0,1.48,1.49,1.52,-0.02,-1.33%,30.0,10714,33.74%,Put,2024-04-19,1491,0.34997163086940114
AMZN240419P00125000,2023-12-08 10:41AM EST,125.0,2.89,2.8,2.84,0.06,+2.12%,20.0,11517,31.21%,Put,2024-04-19,1493,0.33224650757113033
AMZN240419P00130000,2023-12-08 10:33AM EST,130.0,3.8,3.8,3.9,-0.05,-1.30%,5.0,5415,30.32%,Put,2024-04-19,1494,0.3191116444128583
AMZN240419P00135000,2023-12-08 10:22AM EST,135.0,4.95,5.0,5.1,-0.25,-4.81%,35.0,4556,28.96%,Put,2024-04-19,1495,0.30636674907836686
AMZN240419P00140000,2023-12-08 10:21AM EST,140.0,6.55,6.6,6.7,-0.05,-0.76%,295.0,2805,27.90%,Put,2024-04-19,1496,0.2991419617149134
AMZN240419P00145000,2023-12-08 10:54AM EST,145.0,8.61,8.6,8.65,-0.14,-1.60%,322.0,3307,26.81%,Put,2024-04-19,1497,0.29546466244822434
AMZN240419P00150000,2023-12-08 10:40AM EST,150.0,11.2,10.95,11.05,0.3,+2.75%,11.0,2245,25.87%,Put,2024-04-19,1498,0.29644835203486936
AMZN240419P00165000,2023-12-06 10:37AM EST,165.0,21.2,20.35,20.85,0.0,-,6.0,367,23.30%,Put,2024-04-19,1501,0.30552288427521773
AMZN240419P00180000,2023-12-07 11:53AM EST,180.0,33.0,32.95,34.55,0.0,-,10.0,13,26.09%,Put,2024-04-19,1504,0.2964786508065527
AMZN240419P00190000,2023-11-07 10:55AM EST,190.0,47.05,42.75,43.95,0.0,-,4.0,0,26.23%,Put,2024-04-19,1506,0.5192509670508333
AMZN240419P00195000,2023-08-25 11:10AM EST,195.0,63.35,65.35,66.5,0.0,-,6.0,0,90.83%,Put,2024-04-19,1507,0.9048580123274279
AMZN240419P00200000,2023-08-09 2:01PM EST,200.0,61.18,61.25,62.45,0.0,-,5.0,0,65.97%,Put,2024-04-19,1508,0.7205591983637778
AMZN240621C00054000,2023-09-21 8:37AM EST,54.0,79.2,71.85,75.7,0.0,-,6.0,472,0.00%,Call,2024-06-21,1513,1.881415668928896e-11
AMZN240621C00055000,2023-10-26 12:07PM EST,55.0,66.85,92.15,94.85,0.0,-,20.0,0,91.70%,Call,2024-06-21,1514,1.881336880694837e-11
AMZN240621C00056000,2023-10-27 10:25AM EST,56.0,76.5,91.95,93.9,0.0,-,10.0,0,94.80%,Call,2024-06-21,1515,1.881388627638516e-11
AMZN240621C00060000,2023-12-05 12:09PM EST,60.0,88.45,88.1,88.8,0.0,-,31.0,927,83.86%,Call,2024-06-21,1519,0.7718819356524874
AMZN240621C00061000,2023-11-13 12:45PM EST,61.0,84.08,86.85,87.85,0.0,-,4.0,382,81.40%,Call,2024-06-21,1520,1.8814206554978478e-11
AMZN240621C00063000,2023-10-23 10:55AM EST,63.0,66.5,84.85,87.9,0.0,-,8.0,162,88.57%,Call,2024-06-21,1522,1.880960593262246e-11
AMZN240621C00064000,2023-08-04 9:11AM EST,64.0,80.9,76.3,78.45,0.0,-,172.0,260,0.00%,Call,2024-06-21,1523,1.8813901496100736e-11
AMZN240621C00065000,2023-12-07 12:38PM EST,65.0,84.64,83.35,84.25,0.0,-,25.0,6244,80.64%,Call,2024-06-21,1524,0.8286666456600054
AMZN240621C00067000,2023-08-04 9:14AM EST,67.0,77.83,72.6,76.55,0.0,-,30.0,402,0.00%,Call,2024-06-21,1526,1.8813313601516536e-11
AMZN240621C00068000,2023-08-04 9:00AM EST,68.0,76.81,72.65,74.7,0.0,-,30.0,367,0.00%,Call,2024-06-21,1527,1.8813014705700996e-11
AMZN240621C00071000,2023-11-07 1:23PM EST,71.0,74.9,77.15,79.1,0.0,-,1000.0,1467,75.81%,Call,2024-06-21,1530,1.8812737707081853e-11
AMZN240621C00072000,2023-11-07 1:23PM EST,72.0,73.95,76.7,78.25,0.0,-,1000.0,1634,77.30%,Call,2024-06-21,1531,1.881236347951006e-11
AMZN240621C00077000,2023-11-21 12:23PM EST,77.0,68.46,71.3,73.4,0.0,-,20.0,81,70.30%,Call,2024-06-21,1536,1.8806759293608638e-11
AMZN240621C00079000,2023-11-17 10:22AM EST,79.0,68.3,69.65,71.55,0.0,-,12.0,1195,69.73%,Call,2024-06-21,1538,1.8810105372672612e-11
AMZN240621C00081000,2023-11-16 12:08PM EST,81.0,64.85,67.6,68.9,0.0,-,900.0,1118,65.06%,Call,2024-06-21,1540,1.8799178874317816e-11
AMZN240621C00082000,2023-05-18 10:56AM EST,82.0,43.75,49.6,51.5,0.0,-,6.0,426,0.00%,Call,2024-06-21,1541,1.844663232324432e-11
AMZN240621C00085000,2023-12-05 10:45AM EST,85.0,66.35,64.1,65.0,0.0,-,4.0,1013,62.70%,Call,2024-06-21,1545,0.6760028515338071
AMZN240621C00089000,2023-11-16 10:29AM EST,89.0,57.52,60.65,61.2,0.0,-,60.0,3536,60.68%,Call,2024-06-21,1550,1.4548163171434841e-11
AMZN240621C00090000,2023-12-07 3:36PM EST,90.0,59.9,59.55,60.7,0.0,-,10.0,4152,60.74%,Call,2024-06-21,1551,0.5176994322510811
AMZN240621C00091000,2023-11-10 10:38AM EST,91.0,54.03,58.0,59.8,0.0,-,12.0,1051,58.45%,Call,2024-06-21,1552,1.446204460730795e-11
AMZN240621C00094000,2023-12-07 9:30AM EST,94.0,55.67,55.55,56.75,0.0,-,4.0,887,56.70%,Call,2024-06-21,1556,0.4558667439969509
AMZN240621C00095000,2023-12-04 3:16PM EST,95.0,53.03,54.7,55.6,0.0,-,4.0,20937,55.69%,Call,2024-06-21,1557,1.4529256119103963e-11
AMZN240621C00096000,2023-11-28 9:39AM EST,96.0,54.96,53.8,55.05,0.0,-,7.0,1115,56.07%,Call,2024-06-21,1558,0.5213732479890104
AMZN240621C00098000,2023-12-06 10:18AM EST,98.0,52.0,51.95,52.95,0.0,-,4.0,1153,54.15%,Call,2024-06-21,1561,0.43855840468706925
AMZN240621C00105000,2023-12-07 2:49PM EST,105.0,46.41,46.15,46.55,0.0,-,5.0,4580,51.15%,Call,2024-06-21,1565,0.4498901041399194
AMZN240621C00107500,2023-12-07 1:58PM EST,107.5,44.62,44.0,44.4,0.0,-,26.0,2074,50.05%,Call,2024-06-21,1566,0.4582162492232795
AMZN240621C00112500,2023-12-06 11:21AM EST,112.5,39.25,39.8,40.2,0.0,-,36.0,937,48.73%,Call,2024-06-21,1568,0.3906748877942503
AMZN240621C00115000,2023-12-08 9:55AM EST,115.0,37.05,37.7,37.8,-0.52,-1.38%,23.0,6248,46.54%,Call,2024-06-21,1569,0.3793108473303714
AMZN240621C00117500,2023-12-07 1:56PM EST,117.5,36.01,35.65,35.8,0.0,-,7.0,1329,45.67%,Call,2024-06-21,1570,0.41204034189042876
AMZN240621C00120000,2023-12-07 3:59PM EST,120.0,33.85,33.65,33.8,0.0,-,49.0,5525,44.71%,Call,2024-06-21,1571,0.3986974399975439
AMZN240621C00122500,2023-12-05 11:55AM EST,122.5,31.25,31.6,31.8,0.0,-,22.0,2068,43.67%,Call,2024-06-21,1572,0.36976339236600547
AMZN240621C00125000,2023-12-08 10:42AM EST,125.0,29.45,29.75,29.95,-0.61,-2.03%,19.0,7994,42.97%,Call,2024-06-21,1573,0.3678245448607738
AMZN240621C00127500,2023-12-07 2:20PM EST,127.5,28.15,27.85,28.0,0.0,-,57.0,3833,41.88%,Call,2024-06-21,1574,0.3795046903790289
AMZN240621C00130000,2023-12-07 1:03PM EST,130.0,26.92,26.0,26.15,0.0,-,103.0,9142,40.97%,Call,2024-06-21,1575,0.3901824490954008
AMZN240621C00132500,2023-12-07 1:31PM EST,132.5,23.85,24.25,24.45,-1.15,-4.60%,16.0,4879,40.36%,Call,2024-06-21,1576,0.34682791811360447
AMZN240621C00137500,2023-12-07 12:16PM EST,137.5,21.25,21.0,21.15,0.0,-,7.0,3850,39.01%,Call,2024-06-21,1578,0.3565729825115123
AMZN240621C00145000,2023-12-08 10:47AM EST,145.0,16.45,16.5,16.6,-0.2,-1.20%,155.0,16607,37.03%,Call,2024-06-21,1581,0.3352634220053896
AMZN240621C00147500,2023-12-08 9:43AM EST,147.5,15.1,15.05,15.2,-0.05,-0.33%,13.0,4294,36.38%,Call,2024-06-21,1582,0.33146979852607916
AMZN240621C00150000,2023-12-08 10:34AM EST,150.0,13.85,13.8,13.95,-0.15,-1.07%,35.0,28536,35.95%,Call,2024-06-21,1583,0.3285394271143983
AMZN240621C00152500,2023-12-08 9:39AM EST,152.5,12.3,12.65,12.8,-0.43,-3.38%,85.0,3091,35.61%,Call,2024-06-21,1584,0.31702713338459765
AMZN240621C00155000,2023-12-08 9:37AM EST,155.0,11.75,11.45,11.6,0.1,+0.86%,20.0,9043,35.01%,Call,2024-06-21,1585,0.3275210782103749
AMZN240621C00157500,2023-12-08 9:58AM EST,157.5,10.13,10.45,10.55,-0.35,-3.34%,39.0,1709,34.62%,Call,2024-06-21,1586,0.3112890204413036
AMZN240621C00160000,2023-12-08 10:25AM EST,160.0,9.28,9.4,9.55,-0.42,-4.33%,17.0,8914,34.20%,Call,2024-06-21,1587,0.31167106358313085
AMZN240621C00162500,2023-12-08 10:07AM EST,162.5,8.65,8.55,8.65,0.1,+1.17%,16.0,2965,33.88%,Call,2024-06-21,1588,0.3159031930936715
AMZN240621C00165000,2023-12-08 10:15AM EST,165.0,7.91,7.7,7.8,0.18,+2.33%,14.0,6323,33.54%,Call,2024-06-21,1589,0.31613714699261486
AMZN240621C00172500,2023-12-07 2:10PM EST,172.5,5.5,5.55,5.65,-0.19,-3.34%,7.0,2482,32.68%,Call,2024-06-21,1592,0.3032782939496072
AMZN240621C00175000,2023-12-08 10:42AM EST,175.0,4.85,4.9,5.0,-0.21,-4.15%,26.0,6056,32.29%,Call,2024-06-21,1593,0.29990805973728335
AMZN240621C00180000,2023-12-08 10:07AM EST,180.0,4.0,3.95,4.0,-0.03,-0.74%,21.0,11921,31.95%,Call,2024-06-21,1595,0.30199330003616487
AMZN240621C00182500,2023-12-08 10:54AM EST,182.5,3.56,3.5,3.6,-0.04,-1.11%,16.0,5207,31.90%,Call,2024-06-21,1596,0.3007767209119502
AMZN240621C00185000,2023-12-08 10:08AM EST,185.0,3.2,3.1,3.2,-0.03,-0.93%,8.0,2683,31.73%,Call,2024-06-21,1597,0.3009043611926951
AMZN240621C00190000,2023-12-07 3:50PM EST,190.0,2.55,2.46,2.51,0.0,-,63.0,2573,31.40%,Call,2024-06-21,1599,0.3001379326677391
AMZN240621C00197500,2023-12-06 12:46PM EST,197.5,1.69,1.71,1.76,0.0,-,5.0,1042,31.15%,Call,2024-06-21,1602,0.29423644883495814
AMZN240621C00200000,2023-12-08 10:14AM EST,200.0,1.55,1.52,1.55,-0.05,-3.13%,12.0,13326,31.03%,Call,2024-06-21,1603,0.296683656212432
AMZN240621C00207500,2023-12-06 12:51PM EST,207.5,1.05,1.05,1.09,0.0,-,10.0,526,30.97%,Call,2024-06-21,1606,0.29453760783051436
AMZN240621C00217500,2023-12-07 3:21PM EST,217.5,0.69,0.68,0.71,0.0,-,15.0,25361,31.21%,Call,2024-06-21,1610,0.2988294533599584
AMZN240621C00225000,2023-12-07 12:04PM EST,225.0,0.53,0.48,0.51,0.0,-,11.0,2891,31.35%,Call,2024-06-21,1613,0.30451834992136384
AMZN240621C00235000,2023-12-08 10:27AM EST,235.0,0.34,0.32,0.35,0.0,-,8.0,11022,31.84%,Call,2024-06-21,1616,0.3066657708952171
AMZN240621C01280000,2022-05-09 10:40AM EST,1280.0,1114.0,1312.0,1331.0,0.0,-,4.0,9,0.00%,Call,2024-06-21,1624,45.36068049995748
AMZN240621C01880000,2022-05-11 12:44PM EST,1880.0,612.8,875.0,893.5,0.0,-,6.0,8,0.00%,Call,2024-06-21,1654,45.36068049995748
AMZN240621C02300000,2022-06-02 11:24AM EST,2300.0,661.17,630.5,649.45,0.0,-,7.0,213,0.00%,Call,2024-06-21,1667,45.36068049995748
AMZN240621C02450000,2022-06-02 1:20PM EST,2450.0,601.88,556.0,575.0,0.0,-,5.0,29,0.00%,Call,2024-06-21,1670,45.36068049995748
AMZN240621C02500000,2022-06-03 2:54PM EST,2500.0,546.99,532.5,551.5,-33.81,-5.82%,8.0,387,0.00%,Call,2024-06-21,1671,45.36068049995748
AMZN240621C02550000,2022-06-02 2:34PM EST,2550.0,555.85,510.0,528.5,0.0,-,5.0,34,0.00%,Call,2024-06-21,1672,45.36068049995748
AMZN240621C02850000,2022-06-02 11:39AM EST,2850.0,425.0,390.0,409.0,0.0,-,5.0,30,0.00%,Call,2024-06-21,1678,45.36068049995748
AMZN240621C03000000,2022-06-03 2:15PM EST,3000.0,338.0,339.0,358.5,-31.22,-8.46%,6.0,124,0.00%,Call,2024-06-21,1681,45.36068049995748
AMZN240621C03300000,2022-06-02 12:35PM EST,3300.0,288.1,255.0,274.5,0.0,-,6.0,11,0.00%,Call,2024-06-21,1687,45.36068049995748
AMZN240621C03500000,2022-06-03 2:57PM EST,3500.0,228.0,210.0,229.5,-11.83,-4.93%,12.0,87,0.00%,Call,2024-06-21,1691,45.36068049995748
AMZN240621C03600000,2022-06-03 12:49PM EST,3600.0,202.43,192.0,208.0,-11.57,-5.41%,7.0,57,0.00%,Call,2024-06-21,1693,45.36068049995748
AMZN240621C04000000,2022-06-03 1:56PM EST,4000.0,142.0,130.0,146.0,-6.22,-4.20%,14.0,79,672.80%,Call,2024-06-21,1701,7.561683806040661
AMZN240621C04050000,2022-05-04 1:10PM EST,4050.0,130.47,124.0,139.5,0.0,-,5.0,15,615.41%,Call,2024-06-21,1702,6.136083186243029
AMZN240621C04600000,2022-06-02 10:11AM EST,4600.0,82.52,76.0,85.5,0.0,-,5.0,33,423.21%,Call,2024-06-21,1713,4.298395930229607
AMZN240621C04700000,2022-06-03 2:52PM EST,4700.0,72.0,69.0,79.0,-9.0,-11.11%,7.0,217,407.23%,Call,2024-06-21,1714,4.040174321801487
AMZN240621P00050000,2023-11-29 1:08PM EST,50.0,0.05,0.04,0.06,0.0,-,4.0,4125,56.25%,Put,2024-06-21,1716,0.5753761729098935
AMZN240621P00052000,2023-11-15 3:22PM EST,52.0,0.09,0.05,0.08,0.0,-,10.0,1536,55.86%,Put,2024-06-21,1717,0.5941155961401025
AMZN240621P00056000,2023-10-27 11:13AM EST,56.0,0.24,0.05,0.12,0.0,-,30.0,0,53.71%,Put,2024-06-21,1721,0.6312946799701638
AMZN240621P00059000,2023-12-07 1:13PM EST,59.0,0.1,0.09,0.1,0.0,-,5.0,180,51.66%,Put,2024-06-21,1724,0.533760969954261
AMZN240621P00060000,2023-12-07 1:10PM EST,60.0,0.1,0.1,0.12,0.0,-,5.0,936,51.66%,Put,2024-06-21,1725,0.5247290260718362
AMZN240621P00061000,2023-11-21 10:37AM EST,61.0,0.19,0.1,0.13,0.0,-,16.0,1230,51.07%,Put,2024-06-21,1726,0.5611460118944703
AMZN240621P00062000,2023-11-10 1:22PM EST,62.0,0.2,0.11,0.14,0.0,-,20.0,1749,50.78%,Put,2024-06-21,1727,0.5557101375960397
AMZN240621P00064000,2023-11-07 3:28PM EST,64.0,0.25,0.12,0.16,0.0,-,30.0,1468,50.64%,Put,2024-06-21,1729,0.5548499943925711
AMZN240621P00068000,2023-11-27 11:40AM EST,68.0,0.19,0.17,0.2,0.0,-,6.0,927,48.73%,Put,2024-06-21,1733,0.49820967530831184
AMZN240621P00070000,2023-12-07 1:13PM EST,70.0,0.2,0.2,0.23,0.0,-,4.0,5607,48.00%,Put,2024-06-21,1735,0.48495064427406714
AMZN240621P00074000,2023-12-05 10:33AM EST,74.0,0.29,0.26,0.29,0.0,-,4.0,1048,46.34%,Put,2024-06-21,1739,0.4785344232247359
AMZN240621P00076000,2023-12-05 2:46PM EST,76.0,0.31,0.29,0.32,0.0,-,30.0,611,45.41%,Put,2024-06-21,1741,0.46709933548213456
AMZN240621P00080000,2023-12-07 2:38PM EST,80.0,0.38,0.38,0.41,0.0,-,5.0,9525,43.99%,Put,2024-06-21,1745,0.45020496052772335
AMZN240621P00085000,2023-12-07 2:09PM EST,85.0,0.51,0.51,0.54,0.0,-,109.0,7164,42.16%,Put,2024-06-21,1751,0.43351689500535195
AMZN240621P00090000,2023-12-07 2:10PM EST,90.0,0.69,0.68,0.72,0.0,-,5.0,11071,40.55%,Put,2024-06-21,1757,0.41909531459414173
AMZN240621P00091000,2023-12-07 1:21PM EST,91.0,0.74,0.73,0.76,0.0,-,56.0,5593,40.21%,Put,2024-06-21,1758,0.4172213597028488
AMZN240621P00092000,2023-12-07 1:21PM EST,92.0,0.78,0.76,0.8,0.0,-,57.0,7814,39.87%,Put,2024-06-21,1759,0.41393764381765824
AMZN240621P00092500,2023-12-07 1:51PM EST,92.5,0.79,0.79,0.83,0.0,-,57.0,1698,39.78%,Put,2024-06-21,1760,0.4111399382979104
AMZN240621P00097000,2023-12-08 10:10AM EST,97.0,1.01,1.01,1.04,0.01,+1.00%,112.0,1942,38.22%,Put,2024-06-21,1765,0.3978615287585589
AMZN240621P00097500,2023-12-08 10:10AM EST,97.5,1.04,1.05,1.08,0.01,+0.97%,110.0,2024,38.17%,Put,2024-06-21,1766,0.39663564746366087
AMZN240621P00098000,2023-12-07 1:20PM EST,98.0,1.06,1.08,1.11,0.0,-,5.0,1649,38.03%,Put,2024-06-21,1767,0.39448658511500234
AMZN240621P00099000,2023-12-07 12:33PM EST,99.0,1.12,1.13,1.16,0.0,-,7.0,1988,37.63%,Put,2024-06-21,1768,0.39177955478993837
AMZN240621P00100000,2023-12-08 10:06AM EST,100.0,1.22,1.21,1.23,-0.01,-0.81%,11.0,31292,37.39%,Put,2024-06-21,1769,0.39202016461273986
AMZN240621P00102500,2023-12-07 3:51PM EST,102.5,1.39,1.38,1.42,0.0,-,7.0,5586,36.77%,Put,2024-06-21,1770,0.38504322349120557
AMZN240621P00105000,2023-12-08 10:06AM EST,105.0,1.59,1.57,1.61,0.03,+1.92%,10.0,11019,36.01%,Put,2024-06-21,1771,0.37880768537545517
AMZN240621P00107500,2023-12-07 3:56PM EST,107.5,1.85,1.8,1.85,0.0,-,130.0,7138,35.43%,Put,2024-06-21,1772,0.37477416359350174
AMZN240621P00112500,2023-12-07 3:21PM EST,112.5,2.39,2.37,2.41,0.0,-,9.0,7265,34.20%,Put,2024-06-21,1774,0.36296040265081525
AMZN240621P00117500,2023-12-07 3:07PM EST,117.5,3.15,3.05,3.15,0.0,-,26.0,17338,33.18%,Put,2024-06-21,1776,0.3553485221305343
AMZN240621P00122500,2023-12-07 3:56PM EST,122.5,4.0,3.95,4.05,0.0,-,328.0,8600,32.13%,Put,2024-06-21,1778,0.3448932743580162
AMZN240621P00125000,2023-12-08 10:21AM EST,125.0,4.45,4.45,4.55,0.1,+2.30%,6.0,17110,31.53%,Put,2024-06-21,1779,0.3384086778621442
AMZN240621P00130000,2023-12-08 10:53AM EST,130.0,5.65,5.65,5.75,-0.05,-0.88%,17.0,15917,30.49%,Put,2024-06-21,1781,0.3307370358844345
AMZN240621P00132500,2023-12-08 10:24AM EST,132.5,6.5,6.35,6.45,0.23,+3.67%,30.0,3196,30.01%,Put,2024-06-21,1782,0.33172251297834726
AMZN240621P00135000,2023-12-08 10:35AM EST,135.0,7.15,7.1,7.25,0.0,-,10.0,9212,29.61%,Put,2024-06-21,1783,0.32522175437907946
AMZN240621P00140000,2023-12-08 9:38AM EST,140.0,8.75,8.8,8.9,0.17,+1.98%,62.0,6861,28.44%,Put,2024-06-21,1785,0.31581092106886405
AMZN240621P00142500,2023-12-08 10:31AM EST,142.5,9.8,9.75,9.9,-0.1,-1.01%,27.0,2136,28.02%,Put,2024-06-21,1786,0.3150238978120711
AMZN240621P00145000,2023-12-08 10:41AM EST,145.0,11.07,10.8,10.95,0.14,+1.28%,165.0,6928,27.53%,Put,2024-06-21,1787,0.317837452166751
AMZN240621P00147500,2023-12-07 2:04PM EST,147.5,12.19,11.9,12.05,0.29,+2.44%,4.0,1872,26.97%,Put,2024-06-21,1788,0.3152420156831129
AMZN240621P00155000,2023-12-01 2:31PM EST,155.0,15.6,15.8,15.95,0.0,-,180.0,1530,25.54%,Put,2024-06-21,1791,0.2989918038756778
AMZN240621P00157500,2023-12-05 10:47AM EST,157.5,16.75,17.25,17.4,0.0,-,20.0,452,25.01%,Put,2024-06-21,1792,0.29059645550904606
AMZN240621P00160000,2023-12-07 11:22AM EST,160.0,19.03,18.65,19.0,0.0,-,9.0,3185,24.63%,Put,2024-06-21,1793,0.307482698038339
AMZN240621P00177500,2023-09-25 2:49PM EST,177.5,46.55,55.05,57.2,0.0,-,7.0,0,83.10%,Put,2024-06-21,1800,0.6810519541412751
AMZN240621P00180000,2023-12-05 2:53PM EST,180.0,33.71,33.4,34.45,0.0,-,4.0,3,21.03%,Put,2024-06-21,1801,0.3120625927687058
AMZN240621P00182500,2023-09-14 1:43PM EST,182.5,38.15,52.1,53.35,0.0,-,30.0,0,66.44%,Put,2024-06-21,1802,0.3826684297619625
AMZN240621P00187500,2023-09-21 2:12PM EST,187.5,58.35,60.7,64.15,0.0,-,33.0,0,80.37%,Put,2024-06-21,1804,0.7904128711445845
AMZN240621P00207500,2022-10-13 10:02AM EST,207.5,99.07,105.65,107.65,0.0,-,4.0,0,147.35%,Put,2024-06-21,1812,1.3974052436185895
AMZN240621P01040000,2022-06-03 2:33PM EST,1040.0,36.5,31.5,41.5,0.6,+1.67%,12.0,7,0.00%,Put,2024-06-21,1823,-0.27864947394301665
AMZN240621P01060000,2022-06-03 12:08PM EST,1060.0,37.97,33.0,43.0,-16.02,-29.67%,4.0,3,0.00%,Put,2024-06-21,1824,-0.2795331815812708
AMZN240621P01080000,2022-05-25 11:34AM EST,1080.0,57.01,35.0,45.0,0.0,-,9.0,11,0.00%,Put,2024-06-21,1825,-0.2789133406252272
AMZN240621P01100000,2022-05-31 11:42AM EST,1100.0,44.5,37.0,47.0,0.0,-,9.0,20,0.00%,Put,2024-06-21,1826,-0.28228138420326043
AMZN240621P01200000,2022-06-03 9:40AM EST,1200.0,53.99,48.0,58.0,-1.01,-1.84%,21.0,5,0.00%,Put,2024-06-21,1829,-0.28986817768944123
